JGI_id,YALI0_id,glucose_1,glucose_2,glucose_3,glycerol_1,glycerol_2,glycerol_3,oleic_acid_1,oleic_acid_2,oleic_acid_3
jgi.p|Yarli1|70174,YALI0F13761g,26.23,26.67,28.35,34.63,35.39,41.23,57.28,73.22,65.05
jgi.p|Yarli1|70175,YALI0F13783g,120.35,109.03,110.77,52.55,47.02,38.84,76.74,104.08,84.58
jgi.p|Yarli1|70176,YALI0F13805g,18.55,19.63,18.4,19.78,20.71,23.67,17.33,15.63,16.46
jgi.p|Yarli1|70177,YALI0F13849g,0,0,0,0,1.43,0,1.26,0,0
jgi.p|Yarli1|70178,YALI0F13937g,0,0.35,0,1.91,1.75,1.35,0.62,0,0.68
jgi.p|Yarli1|70179,YALI0F13959g,0,0.1,0.07,0.23,0,0.14,0.13,0,0
jgi.p|Yarli1|70180,YALI0F13981g,0.51,0.56,0.6,1.32,0.85,0.93,0.11,0.39,0.85
jgi.p|Yarli1|70181,YALI0F14003g,381.42,355.14,402.8,272.79,282.18,298.15,197.82,212.47,201.26
jgi.p|Yarli1|70182,YALI0F14025g,21.13,19.88,22.92,31.27,32.67,30.24,19.65,23.46,17.86
jgi.p|Yarli1|70183,YALI0F14047g,352.91,374.1,371.29,387.58,397.97,353.92,212.64,192.31,204.46
jgi.p|Yarli1|70184,YALI0F14069g,28.84,31.32,34.8,43.06,57.98,56.99,55.42,53.87,53.74
jgi.p|Yarli1|70185,YALI0F14091g,0.12,0.59,1.17,0.81,1.18,1.43,0.91,0.95,0.8
jgi.p|Yarli1|70186,YALI0F14113g,0.1,0.47,0.47,1.39,0.36,1.61,0.53,0.29,0.74
jgi.p|Yarli1|70187,YALI0F14135g,27.33,22.97,32.62,36.99,33.46,42.25,42.54,35.68,45.64
jgi.p|Yarli1|70188,YALI0F14157g,0.27,0.21,0.63,1,0.32,0.82,0.28,0,0
jgi.p|Yarli1|70189,YALI0F14179g,13.11,9.72,13.9,16.06,14.13,16,7.27,7.43,5.64
jgi.p|Yarli1|70190,YALI0F14201g,51.1,62.27,59.75,71.43,86.66,89.49,95.58,51,94.45
jgi.p|Yarli1|70191,YALI0F14223g,1170.6,1119.13,1066.17,1015.25,1078,1027.26,896.75,1009.15,934.83
jgi.p|Yarli1|70192,YALI0F14245g,239.13,240.88,205.21,122.64,117.18,114.57,164.76,201.68,181.85
jgi.p|Yarli1|70193,YALI0F14267g,95.08,90,94.98,107.61,123.25,110.9,78.55,61.75,78.58
jgi.p|Yarli1|70194,YALI0F14289g,71.86,71.81,73.61,74.01,75.44,79.67,59.49,44.39,65.79
jgi.p|Yarli1|70195,YALI0F14311g,15.03,16.22,16.67,30.72,30.67,35.12,16.17,13.84,15.12
jgi.p|Yarli1|70196,YALI0F14333g,21.75,21.09,26.49,54.13,44.07,51.11,42.6,31.9,38.12
jgi.p|Yarli1|70197,YALI0F14355g,64.11,63.97,61.83,81.68,94.46,90.37,54.28,66.95,64.09
jgi.p|Yarli1|70198,YALI0F14377g,75.02,67.65,76.28,36.03,31.59,31.11,50.18,61.22,52.87
jgi.p|Yarli1|70199,YALI0F14399g,125.38,108.43,126.33,134.05,119.51,130.03,107.14,84.35,91.43
jgi.p|Yarli1|70200,YALI0F14421g,59.77,57.43,57.37,68.33,74.95,68.52,45.07,44.48,50.99
jgi.p|Yarli1|70201,YALI0F14443g,29.66,27.48,28,23.85,20.83,22.78,19.11,20.48,21.01
jgi.p|Yarli1|70202,YALI0F14465g,4023.66,3357.08,3731.43,3463.83,3617.14,3298.52,2167.33,2724.56,2857.53
jgi.p|Yarli1|70203,YALI0F14487g,16.35,14.34,17.12,18.92,21.74,21.57,35.65,37.23,38.23
jgi.p|Yarli1|70204,YALI0F14509g,136.96,139.62,135.52,127.56,159.42,137.81,223.28,237.52,207.43
jgi.p|Yarli1|70205,YALI0F14531g,22.88,31.15,24.78,25.89,33,34.94,23.55,22.4,23.4
jgi.p|Yarli1|70206,YALI0F14553g,15.6,19.14,16.89,13.52,8.88,10.24,14.14,14.84,13.19
jgi.p|Yarli1|70207,YALI0F14575g,159.1,156.03,155.95,117.26,112.8,103.87,118.57,120.2,114.06
jgi.p|Yarli1|70208,YALI0F14597g,23.41,24.92,22.1,24.84,25.61,25.72,19.98,20.54,18.42
jgi.p|Yarli1|70209,YALI0F14619g,37.22,30,27.36,36.25,36.21,32.73,45.67,46.73,45.51
jgi.p|Yarli1|70210,YALI0F14641g,15.12,15.03,15.42,25.9,25.81,22.97,30.82,18.92,21.08
jgi.p|Yarli1|70211,YALI0F14663g,1044.1,948.38,961.64,1187.15,1046.78,1116.84,572.64,840.72,770.29
jgi.p|Yarli1|70212,YALI0F14685g,79.24,75.64,81.85,87.88,73.58,82.89,101.42,128.72,110.77
jgi.p|Yarli1|70213,YALI0F14707g,21.32,21.39,21.29,30.8,27.14,30.68,24.76,22,21.71
jgi.p|Yarli1|70214,YALI0F14729g,47.87,47.46,54.96,100.59,83.17,133.35,219.51,290.72,257.86
jgi.p|Yarli1|70215,YALI0F14751g,11.54,12.45,9.77,14,11.15,11.81,14.85,10.93,12.21
jgi.p|Yarli1|70216,YALI0F14773g,17.7,17.65,16.23,19.43,17,19.76,12.02,13.32,11.81
jgi.p|Yarli1|70217,YALI0F14795g,108.4,113.87,113.15,119.34,126.29,112.93,84.98,66.28,86.06
jgi.p|Yarli1|70218,YALI0F14817g,13.92,11.85,13.27,15.15,13.6,14.07,7.3,6.15,5.86
jgi.p|Yarli1|70219,YALI0F14839g,249.88,248.83,217.93,194,189.41,171.77,142.91,172.14,152.5
jgi.p|Yarli1|70220,YALI0F14861g,178.2,196.77,199.2,214.11,225.59,234.94,314.01,197.51,305.41
jgi.p|Yarli1|70221,YALI0F14883g,20.45,21.99,22.73,18.98,16.08,18.6,14.78,15.97,15.75
jgi.p|Yarli1|70222,YALI0F14905g,74,88.2,80.97,93.35,102.01,123.08,158.04,101.09,131.79
jgi.p|Yarli1|70223,YALI0F14927g,46.46,45.18,44.01,46.54,45.77,41.29,39.74,28.49,35.9
jgi.p|Yarli1|70224,YALI0F14949g,189.18,172.64,195.09,144.52,170.28,163.93,193.78,239.93,199.59
jgi.p|Yarli1|70225,YALI0F14971g,0,0,0,0,0,0,0.51,0,0
jgi.p|Yarli1|70226,YALI0F14993g,0.86,1.69,2.03,0.4,1.02,0.33,0.45,3.71,3.57
jgi.p|Yarli1|70227,YALI0F15015g,0,0.26,0,0,0.4,0.25,0,0.64,0
jgi.p|Yarli1|70228,YALI0F15037g,34.04,32.95,40.84,49.68,56.08,67.49,59.07,60.94,57.81
jgi.p|Yarli1|70229,YALI0F15059g,26.22,23.53,27.69,20.18,19.99,20.79,14.97,17.42,19.9
jgi.p|Yarli1|70230,YALI0F15081g,21.38,18.53,22.12,23.64,21.39,21.85,26.87,21,22.54
jgi.p|Yarli1|70231,YALI0F15103g,1.28,0.51,0,3.59,1.53,4.44,0,1.24,2.98
jgi.p|Yarli1|70232,YALI0F15125g,31.87,34.25,31.43,41.5,40.54,42.66,26.37,28.06,24.86
jgi.p|Yarli1|70233,YALI0F15147g,28.6,22.66,24.83,15.95,17.02,15.33,20.4,15.96,18.7
jgi.p|Yarli1|70234,YALI0F15169g,27.39,21.91,24.74,13.48,15.66,11.73,30.12,32.11,29.61
jgi.p|Yarli1|70235,YALI0F15191g,21.55,22.51,21.33,38.21,44.91,44.81,79.64,35.06,58.79
jgi.p|Yarli1|70236,YALI0F15213g,37.79,38.13,42.72,36.49,35.7,37.48,31.5,28.25,34.5
jgi.p|Yarli1|70237,YALI0F15235g,124.51,110.03,111.83,95.44,66.18,84.16,92.74,124.05,118.92
jgi.p|Yarli1|70238,YALI0F15257g,60.76,63.97,64,69.8,70.78,72.18,65.93,48.39,58.66
jgi.p|Yarli1|70239,YALI0F15279g,87.34,89.22,90.38,155.73,126.87,146.15,125.16,102.94,130.9
jgi.p|Yarli1|70240,YALI0F15323g,14.4,12.97,14.27,19.37,23.29,26.32,31.49,21.23,29.89
jgi.p|Yarli1|70241,YALI0F15345g,193.46,188.36,191.17,167.12,172.71,166.62,196.23,204.44,196.46
jgi.p|Yarli1|70242,YALI0F15367g,5.76,5.24,7.54,17.63,16.35,17.28,10.88,8.05,10.17
jgi.p|Yarli1|70243,YALI0F15389g,157.77,188.81,172.45,227.66,212.46,217.35,270.77,219.98,277.05
jgi.p|Yarli1|70244,YALI0F15411g,0.13,0,0,0.47,0,0.2,28.96,0.86,15.8
jgi.p|Yarli1|70245,YALI0F15433g,24.53,19.5,29.8,57.08,51.29,66.79,32.88,40.19,38.15
jgi.p|Yarli1|70246,YALI0F15477g,78.66,78.57,80.68,93.12,104.06,111.52,153.82,108.41,144.67
jgi.p|Yarli1|70247,YALI0F15543g,0.1,0,0,0.19,0.25,0.4,0.11,0,0
jgi.p|Yarli1|70248,YALI0F15587g,1084.48,1359.69,1048.87,912.1,1264.71,1027.64,1020.81,460.54,837.78
jgi.p|Yarli1|70249,YALI0F15609g,43.73,44.15,40.24,22.35,19.9,19.66,73.48,89.78,76.41
jgi.p|Yarli1|70250,YALI0F15631g,204.13,206.73,212.86,245.76,234.83,226.54,211.59,204.43,231.24
jgi.p|Yarli1|70251,YALI0F15653g,0,0.04,0,0,0.06,0,0,0,0
jgi.p|Yarli1|70252,YALI0F15675g,0,0,0,0,0,0,0,0,0
jgi.p|Yarli1|70253,YALI0F15697g,183.66,167.35,198.72,201.39,220.89,222.02,163.13,135.92,154.17
jgi.p|Yarli1|70254,YALI0F15719g,69.67,70.27,75.42,71.54,81.06,74.91,47.24,53.14,49.52
jgi.p|Yarli1|70255,YALI0F15741g,5.08,6.19,7.65,3.07,1.64,2.43,2.46,1.06,2.93
jgi.p|Yarli1|70256,YALI0F15763g,13.83,11.66,19.72,17.74,16.51,21.54,11.82,10.09,11.69
jgi.p|Yarli1|70257,YALI0F15785g,78.52,78.08,75.51,90.17,96.9,96.55,77.13,66.36,77.64
jgi.p|Yarli1|70258,YALI0F15807g,28.88,29.07,30.29,20.4,21.23,25.57,36.19,37.3,40.13
jgi.p|Yarli1|70259,YALI0F15829g,102.43,96.07,98.05,59.21,52.85,52.01,61.51,80.02,72.38
jgi.p|Yarli1|70260,YALI0F15851g,30.82,29.85,34.58,26.69,25.52,25.42,24.49,17.47,21.34
jgi.p|Yarli1|70261,YALI0F15873g,178.46,161.45,169.11,155.25,172.19,153.14,231.05,218.5,222.59
jgi.p|Yarli1|70262,YALI0F15895g,29.04,28.84,29.56,25.15,30.07,28.02,55.49,43.27,57.61
jgi.p|Yarli1|70263,YALI0F15917g,301.82,350.6,308.56,368.58,404.04,452.04,144.55,150.58,178.9
jgi.p|Yarli1|70264,YALI0F15939g,83.46,79.77,81.6,87.28,96.34,92.4,65.85,61.61,62.46
jgi.p|Yarli1|70265,YALI0F15961g,1.08,0.68,1.54,4.02,4.38,3.15,1.82,1.87,0.6
jgi.p|Yarli1|70266,YALI0F15983g,1.77,1.51,2.62,3.71,4.05,3.06,4.04,3.55,5.19
jgi.p|Yarli1|70267,YALI0F16005g,192.91,201.83,177.83,150.74,138.66,136.12,127.08,136.67,126.41
jgi.p|Yarli1|70268,YALI0F16027g,0.13,0.15,0.08,1.43,0.99,1.47,0.2,0,0.18
jgi.p|Yarli1|70269,YALI0F16049g,68.62,62.81,64.61,45.31,54.55,56.8,34.14,42.14,42.8
jgi.p|Yarli1|70270,YALI0F16071g,95.15,81.55,86.45,81.18,87.03,91.98,51.36,60.12,55.69
jgi.p|Yarli1|70271,YALI0F16093g,13.99,17.48,16.91,17.51,15.27,20.06,16.28,14.36,17.53
jgi.p|Yarli1|70272,YALI0F16115g,341.3,346.98,307.33,297.28,282.02,264.42,203.7,222.81,202.89
jgi.p|Yarli1|70273,YALI0F16137g,92.16,94.78,96.6,69.71,57.52,62.33,54.1,61.81,55.75
jgi.p|Yarli1|70274,YALI0F16159g,32.89,36.12,34.7,127.36,130.12,140.11,214.92,165.25,182.76
jgi.p|Yarli1|70275,YALI0F16181g,131.64,137.83,148.13,169.16,168.16,185.05,177.88,153.61,165.74
jgi.p|Yarli1|70276,YALI0F16203g,35.24,30.64,35.85,41.09,44.36,48.58,21.59,16.31,23.36
jgi.p|Yarli1|70277,YALI0F16225g,0.55,0.73,1.09,7.18,5.48,7.33,6.77,6.36,6.63
jgi.p|Yarli1|70278,YALI0F16291g,368.77,346.42,323.5,305.47,292.07,279.16,171.8,198.17,177.75
jgi.p|Yarli1|70279,YALI0F16313g,30.53,31.7,28.96,26.11,23.17,25.29,13.55,12.9,14.04
jgi.p|Yarli1|70280,YALI0F16335g,0.48,0.5,0.19,0,0.38,0.37,0.34,0.77,0.44
jgi.p|Yarli1|70281,YALI0F16357g,32.45,33.16,36.93,52.62,55.34,53.59,93.53,108.08,101.08
jgi.p|Yarli1|70282,YALI0F16379g,89.15,85.07,86.85,101.63,117.97,106.36,87.92,81.06,80.24
jgi.p|Yarli1|70283,YALI0F16401g,13.56,12.49,13.42,40.65,32.97,79.37,75.65,43.76,64.27
jgi.p|Yarli1|70284,YALI0F16423g,0.66,0.95,0.39,0.61,0.79,0.84,3.58,1.58,1.93
jgi.p|Yarli1|70285,YALI0F16467g,29.14,26.51,29.65,32.61,30.07,31.5,15.73,16.88,18.33
jgi.p|Yarli1|70286,YALI0F16489g,71.71,80.37,82.83,104.57,100.69,105.57,202.52,141.2,181.81
jgi.p|Yarli1|70287,YALI0F16511g,41.49,42.08,52.21,113.26,102.57,134.3,55.13,82.18,62.86
jgi.p|Yarli1|70288,YALI0F16577g,0,0,0,0.13,0,0,0.88,0.13,0.51
jgi.p|Yarli1|70289,YALI0F16599g,9.74,7.3,8.85,12.13,11.2,10.27,14.08,13.13,13.83
jgi.p|Yarli1|70290,YALI0F16621g,0,0.43,0,0.25,0.32,0.62,0.57,0.52,0.75
jgi.p|Yarli1|70291,YALI0F16643g,30.23,27.6,26.02,19.83,18.18,22.53,11.56,14.22,13.28
jgi.p|Yarli1|70292,YALI0F16665g,29.63,28.29,28.35,25.78,25.79,23.55,26.71,23.45,22.32
jgi.p|Yarli1|70293,YALI0F16687g,32.52,36.36,37.54,27.24,26.43,24.04,35.89,35.61,29.48
jgi.p|Yarli1|70294,YALI0F16709g,56.96,54.24,57.82,95.55,106.84,104.61,210.39,185.03,196.12
jgi.p|Yarli1|70295,YALI0F16731g,32.3,34.24,30.83,81.25,95.78,109.71,62.38,68.22,59.72
jgi.p|Yarli1|70296,YALI0F16753g,15.37,25.16,22.36,27.75,45.39,38.2,26.53,11.28,21.72
jgi.p|Yarli1|70297,YALI0F16819g,1640.7,1635.35,1611.96,1421.34,1612.54,1469.78,1190.24,1070.7,1132.75
jgi.p|Yarli1|70298,YALI0F16852g,15.09,16.89,14.97,23.76,30.66,28.2,25.52,26.54,24.44
jgi.p|Yarli1|70299,YALI0F16874g,36.75,35.17,34.7,40.23,45.68,38.22,34.67,26.61,29.83
jgi.p|Yarli1|70300,YALI0F16896g,257.06,231.51,299.98,146.75,165.65,169.27,218.03,332.87,245.45
jgi.p|Yarli1|70301,YALI0F16918g,16.37,18.36,19.66,13.83,11.85,13.36,26.19,24.52,27.87
jgi.p|Yarli1|70302,YALI0F16940g,24.07,27.2,27.59,34.03,42.78,37.53,42.12,35.89,35.51
jgi.p|Yarli1|70303,YALI0F16962g,1.23,1.62,1.45,0.38,1.46,3.14,0,0,0.38
jgi.p|Yarli1|70304,YALI0F16984g,163.42,168.92,164.18,106.45,102.22,97.24,94.81,109.72,105.1
jgi.p|Yarli1|70305,YALI0F17006g,13.33,14.56,15.92,20.65,16.83,21.59,10.68,8.5,11.39
jgi.p|Yarli1|70306,YALI0F17028g,18.07,17.85,20.13,24.58,24.34,25.6,23.02,16.8,21.94
jgi.p|Yarli1|70307,YALI0F17050g,12.8,14.36,19.1,14.63,15.78,19.66,15.23,11.92,12.24
jgi.p|Yarli1|70308,YALI0F17072g,89.39,73.26,87.63,87.69,84.25,85.23,98.53,86.27,99.47
jgi.p|Yarli1|70309,YALI0F17116g,8.01,4.75,8.05,4.77,3.85,4.1,5.98,6.32,4.84
jgi.p|Yarli1|70310,YALI0F17138g,196.14,208.26,204.96,158.73,142.12,144.02,140.32,167.16,160.93
jgi.p|Yarli1|70311,YALI0F17160g,4,3.16,4.3,3.73,1.79,1.82,5.39,5.29,4.28
jgi.p|Yarli1|70312,YALI0F17182g,56.34,42.64,55.55,138.54,166.53,186.89,702.5,582.59,743.26
jgi.p|Yarli1|70313,YALI0F17204g,160.9,154.57,148.48,100.43,98.72,105.46,138.35,143.79,143.97
jgi.p|Yarli1|70314,YALI0F17226g,326.63,292.62,298.1,269.34,399.69,312.47,613.32,260.99,457.48
jgi.p|Yarli1|70315,YALI0F17248g,230.65,236.51,235.3,140.22,166.93,145.37,118.56,124.42,107.05
jgi.p|Yarli1|70316,YALI0F17270g,72.8,62.34,71.72,67.19,51.91,62.98,47.15,45.93,45.53
jgi.p|Yarli1|70317,YALI0F17292g,18.66,23.45,23.47,33.74,35.43,33.16,78.16,59.93,67.7
jgi.p|Yarli1|70318,YALI0F17314g,1030.98,1099.85,1053.65,1216.24,1282.58,1276.09,1010.63,907.6,968.24
jgi.p|Yarli1|70319,YALI0F17336g,62.14,59.44,55.08,63.1,72.23,52.5,64.77,63.25,56.66
jgi.p|Yarli1|70320,YALI0F17358g,157.6,148.02,146.78,87.28,76.74,72.37,86.92,109.96,96.47
jgi.p|Yarli1|70321,YALI0F17380g,142.54,135.58,109.91,66.97,58.82,70.95,91.75,108.65,107.86
jgi.p|Yarli1|70322,YALI0F17402g,78.72,81.38,71.38,69.94,77.31,68.46,60.86,58.52,49.4
jgi.p|Yarli1|70323,YALI0F17424g,6.83,6.47,7.8,9.49,9.54,10.5,16.77,13.77,15.05
jgi.p|Yarli1|70324,YALI0F17446g,0.12,0.74,0.28,1.2,0.42,0.9,1.36,0.34,1.85
jgi.p|Yarli1|70325,YALI0F17468g,11.83,12.09,12.11,26.03,29.49,27.91,40.58,35.79,33.36
jgi.p|Yarli1|70326,YALI0F17490g,152.37,155.53,158.56,106.68,136.88,106.84,161.09,164.93,164.33
jgi.p|Yarli1|70327,YALI0F17512g,309.67,317.54,289.47,239.09,221.03,211.37,163.1,196.11,184.2
jgi.p|Yarli1|70328,YALI0F17534g,228.15,198.02,219.24,179.76,182.43,192.86,107.5,153.72,150.47
jgi.p|Yarli1|70329,YALI0F17556g,190.8,146.01,156.52,142.92,137.75,126.65,88.97,107.88,90.12
jgi.p|Yarli1|70330,YALI0F17578g,14.34,11.78,14.15,17.21,15.09,17.67,5.83,7.79,8.29
jgi.p|Yarli1|70331,YALI0F17600g,148.29,151.23,146.55,106.5,101.51,95.08,63.53,75.7,65.53
jgi.p|Yarli1|70332,YALI0F17622g,78.05,75.11,69.65,48.13,46.9,39.37,44.23,48.45,44.38
jgi.p|Yarli1|70333,YALI0F17644g,54.71,56.6,55.59,51.34,48.69,47.84,43.35,36.73,41.81
jgi.p|Yarli1|70334,YALI0F17666g,35.88,37.98,38.19,44.05,36.21,40.45,22.77,22.11,21.09
jgi.p|Yarli1|70335,YALI0F17688g,50.2,46.36,50.84,65.71,85.53,85.34,55.26,47.76,58.53
jgi.p|Yarli1|70336,YALI0F17710g,13.27,13.54,14.37,22.4,19.71,21.1,16.51,12.77,15.05
jgi.p|Yarli1|70337,YALI0F17732g,0.87,0.98,0.59,1.62,2.38,3.15,3.67,3.71,2.07
jgi.p|Yarli1|70338,YALI0F17754g,141.33,145.41,151.86,130.06,152.88,151.17,75.48,68.95,79.49
jgi.p|Yarli1|70339,YALI0F17776g,21.18,22.18,20.76,23.16,23.05,24.24,19.17,19.31,20.97
jgi.p|Yarli1|70340,YALI0F17798g,83.76,78.71,86.26,81.73,86.3,85.39,170.65,184.01,168.2
jgi.p|Yarli1|70341,YALI0F17820g,1382.74,1202.41,1607.9,842.72,782.79,990.33,2145.58,2753.55,2395.2
jgi.p|Yarli1|70342,YALI0F17842g,108.34,112.86,105.3,121.81,120.7,123.9,154.79,155.23,153.89
jgi.p|Yarli1|70343,YALI0F17864g,36.81,42.1,36.34,33.88,33.85,38.63,40.95,38.72,41.31
jgi.p|Yarli1|70344,YALI0F17886g,44.76,44.97,37.04,36.46,40.89,38.24,57.01,45.38,44.4
jgi.p|Yarli1|70345,YALI0F17897g,13.12,8.59,14.67,12.57,12.53,16.69,15.4,22,13.19
jgi.p|Yarli1|70346,YALI0F17908g,33.59,26.54,34.26,47.79,51.19,55.89,26.53,40.61,31.94
jgi.p|Yarli1|70347,YALI0F17974g,30.25,30.28,31.17,49.31,51.32,52.39,84.04,50.13,71.74
jgi.p|Yarli1|70348,YALI0F17996g,66.62,73.9,67.01,55.06,68.52,55.84,58.84,52.65,53.47
jgi.p|Yarli1|70349,YALI0F18018g,31.41,25.25,30.57,18.52,17.31,21.65,35.63,41.07,33.08
jgi.p|Yarli1|70350,YALI0F18040g,14.2,14.79,17.79,13.92,13.47,16.16,24.19,28.23,24.1
jgi.p|Yarli1|70351,YALI0F18084g,28.05,27.53,44.9,64.16,65.21,74.03,132.29,145.47,125.51
jgi.p|Yarli1|70352,YALI0F18106g,39.55,41.53,39.36,67.17,72.54,74.2,85.42,55.84,73
jgi.p|Yarli1|70353,YALI0F18128g,166.91,168.01,182.35,147.47,150.54,160.05,356.77,343.51,367.9
jgi.p|Yarli1|70354,YALI0F18150g,135.16,138.3,139.96,93.54,84.9,80.18,58.97,77.64,57.93
jgi.p|Yarli1|70355,YALI0F18172g,92.9,83.89,87.43,39.67,34.18,35.15,57.02,65.33,54.92
jgi.p|Yarli1|70356,YALI0F18194g,55.08,56.71,48.49,43.29,32.88,40.16,37.21,36.13,37.36
jgi.p|Yarli1|70357,YALI0F18216g,38.41,34.48,33.58,15.29,14.07,11.57,21.38,25.26,21.39
jgi.p|Yarli1|70358,YALI0F18238g,26.85,23.06,23.07,8.42,4.01,5.82,14.32,16.23,15.39
jgi.p|Yarli1|70359,YALI0F18260g,340.63,390.7,361.37,553.99,572.81,637.87,284.22,236,272.32
jgi.p|Yarli1|70360,YALI0F18282g,116.2,107.43,117.92,66.56,44.69,53.79,190.61,111.58,147.63
jgi.p|Yarli1|70361,YALI0F18304g,1.57,0.41,0.62,0.49,0,1.21,1.66,1.51,1.46
jgi.p|Yarli1|70362,YALI0F18326g,3.88,3.07,3.53,7.12,7.72,9.34,4.63,4.23,5.15
jgi.p|Yarli1|70363,YALI0F18348g,29.24,26.92,29.81,38.15,37.85,42.63,37.5,38.89,34.5
jgi.p|Yarli1|70364,YALI0F18359g,288.26,297.52,288.68,312.62,276.71,347.06,121.46,147.93,147.28
jgi.p|Yarli1|70365,YALI0F18370g,63.05,65.37,54.28,47.72,61.77,51.57,78.79,63.49,65.83
jgi.p|Yarli1|70366,YALI0F18392g,28.54,23.31,27.79,26.3,25.31,25.16,18.22,18.64,17.72
jgi.p|Yarli1|70367,YALI0F18403g,115.64,120.16,126.05,148.82,150.39,151.92,90.45,83.8,103.93
jgi.p|Yarli1|70368,YALI0F18414g,25.48,24.09,21.63,31.67,31.02,30.12,13.68,14.42,10.88
jgi.p|Yarli1|70369,YALI0F18436g,14.48,14.14,15.43,17.78,15.65,15.39,12.52,9.32,11.34
jgi.p|Yarli1|70370,YALI0F18458g,179.66,196.85,219.76,520.49,600.07,670.55,286.49,278.91,274.01
jgi.p|Yarli1|70371,YALI0F18480g,91,87.32,93.58,154.68,161.88,186.09,100.15,95.27,99.84
jgi.p|Yarli1|70372,YALI0F18502g,204.07,208.47,220.15,414.87,444.92,453.79,317.86,352.57,311.81
jgi.p|Yarli1|70373,YALI0F18524g,37.7,38.75,41.2,51.67,45.6,58.1,41.53,41.97,40.86
jgi.p|Yarli1|70374,YALI0F18546g,43.44,46.16,42.45,58.48,50.44,53.52,28.22,24.21,25.32
jgi.p|Yarli1|70375,YALI0F18568g,121.42,142.81,139.45,152.59,160.27,156.31,104.21,103.05,99.21
jgi.p|Yarli1|70376,YALI0F18590g,205.03,262.05,218.86,460.09,458.34,396.79,431.77,193.75,369.84
jgi.p|Yarli1|70377,YALI0F18612g,220.44,233.38,240.67,201.63,189.57,203.45,151.93,144.6,150.58
jgi.p|Yarli1|70378,YALI0F18634g,46.56,46.76,44.76,41.34,49.48,39.62,62.88,60.66,57.34
jgi.p|Yarli1|70379,YALI0F18656g,37.05,35.72,35.34,41.29,39.3,39.67,66.07,77.6,66.31
jgi.p|Yarli1|70380,YALI0F18678g,22.65,20.41,26.02,77.17,67.38,111.02,95.05,73.37,90.97
jgi.p|Yarli1|70381,YALI0F18700g,234.75,272.07,255.35,382.73,335.01,333.21,231.92,207.7,241.46
jgi.p|Yarli1|70382,YALI0F18722g,215.05,209.21,221.26,206.55,210.21,214.75,374.71,373.12,373.22
jgi.p|Yarli1|70383,YALI0F18744g,0,0.29,0,1.36,0.58,1.31,3.46,1.99,2.26
jgi.p|Yarli1|70384,YALI0F18766g,3260.87,3186.77,3060.68,2714.47,2665.14,2481.54,1583.03,2020.04,1851.38
jgi.p|Yarli1|70385,YALI0F18788g,68.52,71.6,66.35,77.61,67.38,64.87,78.02,41.92,60.54
jgi.p|Yarli1|70386,YALI0F18810g,44.21,44.07,42.43,35.59,30.34,24.79,26.52,20.51,23.99
jgi.p|Yarli1|70387,YALI0F18832g,0,0,0,0,0,0.65,0,0,0
jgi.p|Yarli1|70388,YALI0F18854g,50.03,46.92,46.88,33.94,33.68,28.97,28.68,31.25,25.22
jgi.p|Yarli1|70389,YALI0F18876g,8.19,9.38,7.87,14.75,13.32,18.44,15.18,10.47,12.56
jgi.p|Yarli1|70390,YALI0F18898g,190.59,204.53,198.16,244.4,207.65,214.42,120.73,102.27,127.25
jgi.p|Yarli1|70391,YALI0F18920g,40.12,42.04,37.88,24.59,24.21,24.28,21.59,21.29,23.13
jgi.p|Yarli1|70392,YALI0F18942g,173.18,180.84,161.4,143.41,150.42,131.66,110.3,128.18,102.33
jgi.p|Yarli1|70393,YALI0F18964g,76.95,59.9,63.28,79.11,65,70.09,181.11,244.97,193.72
jgi.p|Yarli1|70394,YALI0F19030g,7.99,8.23,6.76,5.31,5.47,4.98,8.83,6.93,6.67
jgi.p|Yarli1|70395,YALI0F19052g,31.13,26.99,25.73,24.97,29.28,25.65,107.53,103.67,106.8
jgi.p|Yarli1|70396,YALI0F19074g,126.02,124.83,115.26,135.05,138.52,127.94,103.76,68.93,93.02
jgi.p|Yarli1|70397,YALI0F19096g,15.8,14.77,14.02,21.52,21.16,23.06,13.59,10.56,11.17
jgi.p|Yarli1|70398,YALI0F19118g,0.67,0.79,0.69,0.77,0.2,0.45,2.19,1.76,2.46
jgi.p|Yarli1|70399,YALI0F19140g,23.66,20.74,21.92,19.81,16.33,21.15,62.1,53.35,57.69
jgi.p|Yarli1|70400,YALI0F19162g,40.88,40.77,43.75,42.98,40.32,42.4,103.19,134.07,115.22
jgi.p|Yarli1|70401,YALI0F19184g,0.51,0.8,0.6,2.73,2.17,3.65,0.85,1.17,0.75
jgi.p|Yarli1|70402,YALI0F19206g,0,0,0,0.16,0.21,0.13,0,0,0
jgi.p|Yarli1|70403,YALI0F19228g,1.45,0.72,1.72,3.61,3.47,3.64,4.14,1.66,2.24
jgi.p|Yarli1|70404,YALI0F19250g,25.06,26.63,28.91,40.46,47.75,48.7,48.19,33.34,40.47
jgi.p|Yarli1|70405,YALI0F19272g,27.62,28.02,27.02,48.97,47.43,55.66,40.35,31.37,39.7
jgi.p|Yarli1|70406,YALI0F19316g,20.66,15,18.53,18.05,18.65,17.65,11.15,14.91,13.51
jgi.p|Yarli1|70407,YALI0F19360g,33.27,31.53,35.66,23.86,23.98,21.91,25.57,28.14,27.09
